,Hourly AC System Output (W),Hourly Plane of Array Irradiance (W/m2),Hourly Beam irradiance (W/m^2),Hourly Diffuse Irradiance (W/m2),Hourly Ambient Temperature (C),Hourly DC Array output (Wdc),Hourly Cell Temperature (C),Hourly Wind Speed (m/s)
4359,802.613,253.062,73.0,349.0,30.0,841.444,37.819,1.0
4360,188.533,60.677,0.0,73.0,29.0,212.981,30.314,1.0
4361,121.064,40.557,0.0,49.0,28.0,144.161,27.685,1.0
4362,111.023,37.195,0.0,45.0,26.0,133.923,24.969,0.0
4363,32.816,14.831,0.0,18.0,24.0,54.212,21.725,0.0
4364,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4365,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4366,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4367,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0
4368,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4369,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4370,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0
4371,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0
4372,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0
4373,144.294,45.208,33.0,10.0,19.0,167.851,17.353,0.0
4374,1271.515,385.405,290.0,79.0,21.0,1323.878,34.327,0.0
4375,1919.003,616.345,469.0,130.0,23.0,1993.742,46.417,0.0
4376,2256.59,758.332,576.0,169.0,26.0,2344.719,54.919,0.0
4377,2424.723,832.803,648.0,195.0,27.0,2519.965,58.77,0.0
4378,2379.824,828.117,696.0,212.0,29.0,2473.138,60.85,0.0
4379,2258.14,760.212,726.0,219.0,30.0,2346.333,54.115,1.0
4380,1864.968,645.828,743.0,218.0,31.0,1937.674,57.015,0.0
4381,1441.487,494.028,452.0,396.0,32.0,1499.307,52.728,0.0
4382,1056.342,372.986,503.0,339.0,33.0,1102.219,48.937,0.0
4383,635.527,233.234,496.0,275.0,33.0,670.073,43.415,0.0
4384,523.223,164.919,325.0,261.0,32.0,555.044,38.855,0.0
4385,292.305,92.683,507.0,135.0,31.0,318.921,34.398,0.0
4386,207.921,66.683,316.0,92.0,30.0,232.767,31.462,0.0
4387,74.618,27.149,90.0,35.0,28.0,96.81,27.014,0.0
4388,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0
4389,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0
4390,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4391,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4392,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4393,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4394,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4395,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4396,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4397,115.425,37.759,26.0,9.0,22.0,138.411,20.21,0.0
4398,1150.402,347.01,266.0,79.0,24.0,1199.056,33.109,1.0
4399,1114.193,341.07,167.0,160.0,26.0,1161.767,36.336,1.0
4400,2340.885,758.134,574.0,163.0,29.0,2432.543,48.02,2.0
4401,2503.183,827.878,653.0,186.0,30.0,2601.847,51.851,2.0
4402,2435.743,809.691,655.0,230.0,31.0,2531.462,52.571,2.0
4403,2247.351,747.759,685.0,241.0,32.0,2335.097,51.999,2.0
4404,1852.054,608.087,450.0,409.0,32.0,1924.279,48.426,2.0
4405,1486.06,499.895,678.0,253.0,33.0,1545.359,46.349,2.0
4406,1012.396,356.502,658.0,244.0,33.0,1057.006,42.443,2.0
4407,587.088,220.236,610.0,231.0,33.0,620.443,38.537,2.0
4408,407.146,127.618,542.0,205.0,33.0,436.284,35.717,2.0
4409,359.802,112.763,436.0,168.0,32.0,387.885,34.467,1.0
4410,203.538,64.868,349.0,89.0,29.0,228.293,29.767,1.0
4411,69.953,25.714,86.0,33.0,27.0,92.055,26.182,1.0
4412,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4413,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4414,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4415,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4416,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4417,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4418,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4419,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4420,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4421,120.144,39.236,28.0,9.0,22.0,143.223,21.081,1.0
4422,1255.766,377.314,284.0,77.0,24.0,1307.639,32.505,2.0
4423,1978.823,620.473,484.0,123.0,26.0,2055.848,41.76,2.0
4424,2391.497,780.031,614.0,149.0,29.0,2485.31,49.34,2.0
4425,2532.319,844.023,694.0,166.0,31.0,2632.27,53.266,2.0
4426,2505.792,841.446,791.0,148.0,32.0,2604.571,54.344,2.0
4427,2281.914,766.288,811.0,157.0,33.0,2371.095,53.505,2.0
4428,1931.012,646.269,813.0,164.0,33.0,2006.207,50.394,2.0
4429,1479.602,500.935,759.0,196.0,33.0,1538.686,46.484,2.0
4430,969.553,346.855,730.0,195.0,33.0,1012.947,42.202,2.0
4431,508.909,200.727,690.0,183.0,33.0,540.393,38.005,2.0
4432,311.555,98.64,643.0,157.0,33.0,338.584,34.898,2.0
4433,277.981,88.068,559.0,126.0,32.0,304.291,33.559,1.0
4434,204.551,66.004,401.0,90.0,31.0,229.327,32.421,0.0
4435,74.54,27.265,134.0,35.0,29.0,96.731,28.088,0.0
4436,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0
4437,0.0,0.0,0.0,0.0,27.0,0.0,27.0,1.0
4438,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.0
4439,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4440,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4441,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4442,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4443,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4444,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4445,79.935,28.224,19.0,7.0,24.0,102.229,22.803,1.0
4446,1094.9,331.252,249.0,78.0,25.0,1141.905,33.592,1.0
4447,1838.861,584.465,432.0,132.0,27.0,1910.596,44.393,1.0
4448,1772.407,573.979,330.0,227.0,30.0,1841.702,48.041,1.0
4449,2214.737,728.279,473.0,257.0,32.0,2301.141,50.878,2.0
4450,2197.108,728.708,461.0,326.0,33.0,2282.791,52.291,2.0
4451,2103.276,700.815,471.0,379.0,34.0,2185.177,52.597,2.0
4452,1812.477,603.813,445.0,408.0,35.0,1883.238,51.15,2.0
4453,1440.491,479.227,387.0,409.0,35.0,1498.278,47.82,2.0
4454,1065.707,351.636,215.0,413.0,35.0,1111.857,44.279,2.0
4455,672.412,237.013,413.0,304.0,35.0,707.879,40.997,2.0
4456,504.997,159.91,369.0,250.0,35.0,536.388,39.521,1.0
4457,441.552,139.145,134.0,202.0,34.0,471.472,37.508,1.0
4458,252.775,81.071,277.0,111.0,32.0,278.553,34.699,0.0
4459,68.428,25.66,72.0,33.0,30.0,90.501,29.321,0.0
4460,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0
4461,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0
4462,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0
4463,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0
4464,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0
4465,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0
4466,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0
4467,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0
4468,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0
4469,78.092,27.449,18.0,7.0,23.0,100.351,20.816,0.0
4470,1193.134,362.273,268.0,76.0,25.0,1243.08,34.536,1.0
4471,1910.67,609.992,476.0,121.0,27.0,1985.093,45.249,1.0
4472,2310.901,775.661,615.0,145.0,31.0,2401.295,54.68,1.0
4473,2452.679,843.69,704.0,158.0,33.0,2549.134,59.017,1.0
4474,2338.15,837.207,787.0,148.0,34.0,2429.692,65.788,0.0
4475,2136.731,763.488,813.0,153.0,35.0,2219.969,64.598,0.0
4476,1807.638,644.231,821.0,156.0,36.0,1878.221,61.722,0.0
4477,1380.684,498.883,811.0,159.0,37.0,1436.518,57.697,0.0
4478,978.76,333.247,154.0,414.0,37.0,1022.413,51.626,0.0
4479,724.068,255.736,341.0,336.0,36.0,760.849,46.941,0.0
4480,445.248,143.748,414.0,237.0,36.0,475.253,42.366,0.0
4481,225.18,73.939,624.0,105.0,35.0,250.382,37.628,0.0
4482,177.902,58.964,467.0,77.0,34.0,202.135,35.16,0.0
4483,64.289,24.676,184.0,32.0,32.0,86.283,31.111,0.0
4484,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0
4485,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0
4486,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0
4487,0.0,0.0,0.0,0.0,27.0,0.0,27.0,1.0
4488,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.0
4489,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4490,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4491,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4492,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4493,3.019,6.57,0.0,8.0,25.0,23.858,23.144,1.0
4494,978.525,297.854,225.0,70.0,27.0,1022.172,34.494,1.0
4495,2025.487,646.268,524.0,109.0,29.0,2104.322,45.131,2.0
4496,1877.014,608.139,381.0,216.0,32.0,1950.171,48.141,2.0
4497,2138.516,700.765,428.0,271.0,34.0,2221.826,50.241,3.0
4498,2154.685,712.387,474.0,297.0,35.0,2238.646,51.689,3.0
4499,2076.967,699.818,552.0,305.0,36.0,2157.823,54.492,2.0
4500,1790.287,604.728,551.0,320.0,37.0,1860.234,53.149,2.0
4501,1453.131,494.235,457.0,395.0,38.0,1511.336,51.194,2.0
4502,990.382,352.736,564.0,279.0,38.0,1034.365,47.388,2.0
4503,585.709,219.475,545.0,244.0,37.0,619.031,42.602,2.0
4504,384.393,123.267,520.0,198.0,37.0,413.021,39.738,2.0
4505,277.275,89.77,523.0,130.0,36.0,303.57,37.906,1.0
4506,247.606,79.725,269.0,109.0,33.0,273.276,35.181,0.0
4507,69.589,26.132,53.0,33.0,31.0,91.685,30.402,0.0
4508,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0
4509,0.0,0.0,0.0,0.0,29.0,0.0,29.0,1.0
4510,0.0,0.0,0.0,0.0,28.0,0.0,28.0,1.0
4511,0.0,0.0,0.0,0.0,27.0,0.0,27.0,1.0
4512,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4513,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4514,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4515,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4516,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0
4517,0.343,5.745,0.0,7.0,22.0,21.133,20.372,2.0
4518,1207.783,360.605,268.0,75.0,24.0,1258.176,31.103,3.0
4519,1962.277,605.634,472.0,121.0,25.0,2038.666,38.625,3.0
4520,2402.672,765.135,600.0,149.0,27.0,2496.964,44.764,3.0
4521,2557.602,831.268,682.0,166.0,29.0,2658.678,48.548,3.0
4522,2473.167,812.059,691.0,202.0,31.0,2570.514,50.226,3.0
4523,2269.971,746.527,720.0,211.0,32.0,2358.654,49.723,3.0
4524,1915.67,632.236,730.0,214.0,33.0,1990.283,48.038,3.0
4525,1468.546,493.551,767.0,183.0,33.0,1527.261,44.684,3.0
4526,957.838,342.756,751.0,174.0,33.0,1000.903,40.953,3.0
4527,761.316,254.685,321.0,341.0,32.0,799.062,37.565,3.0
4528,534.398,164.907,15.0,214.0,31.0,566.485,34.741,2.0
4529,340.312,105.624,0.0,133.0,30.0,367.967,31.87,2.0
4530,241.493,75.61,24.0,99.0,28.0,267.034,29.034,1.0
4531,52.486,20.629,0.0,25.0,26.0,74.254,25.027,1.0
4532,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4533,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4534,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4535,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4536,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4537,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4538,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0
4539,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0
4540,0.0,0.0,0.0,0.0,18.0,0.0,18.0,2.0
4541,9.846,8.223,0.0,10.0,18.0,30.812,16.315,2.0
4542,815.291,237.398,146.0,73.0,20.0,854.46,24.652,2.0
4543,2333.934,722.014,649.0,80.0,23.0,2425.298,39.011,3.0
4544,2661.301,848.767,766.0,94.0,25.0,2767.059,44.94,3.0
4545,2726.744,883.893,829.0,106.0,27.0,2835.516,47.947,3.0
4546,2639.06,859.07,863.0,115.0,28.0,2743.804,48.45,3.0
4547,2393.462,779.518,883.0,120.0,29.0,2487.36,47.613,3.0
4548,1987.326,657.267,893.0,120.0,30.0,2064.679,47.759,2.0
4549,1498.787,507.778,900.0,111.0,31.0,1558.513,44.698,2.0
4550,945.559,345.427,885.0,107.0,31.0,988.28,40.17,2.0
4551,442.165,186.837,849.0,105.0,30.0,472.099,34.574,2.0
4552,228.069,72.555,793.0,99.0,30.0,253.331,31.407,1.0
4553,196.348,62.703,705.0,87.0,29.0,220.956,29.5,1.0
4554,193.504,61.019,383.0,83.0,26.0,218.054,26.564,0.0
4555,64.551,23.759,283.0,29.0,24.0,86.55,22.471,0.0
4556,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4557,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
4558,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4559,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4560,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4561,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
4562,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0
4563,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4564,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4565,259.829,77.937,65.0,9.0,20.0,285.756,19.926,0.0
4566,1592.052,484.86,447.0,54.0,22.0,1654.953,35.472,1.0
4567,2216.444,713.267,637.0,82.0,25.0,2302.917,46.724,1.0
4568,2545.595,833.21,741.0,101.0,28.0,2646.136,49.923,2.0
4569,2655.225,881.105,806.0,114.0,29.0,2760.705,52.373,2.0
4570,2563.47,853.94,822.0,137.0,30.0,2664.808,52.814,2.0
4571,2314.46,770.047,845.0,144.0,31.0,2405.003,51.686,2.0
4572,1954.657,652.252,857.0,145.0,32.0,2030.755,49.569,2.0
4573,1493.847,507.14,854.0,144.0,32.0,1553.408,45.661,2.0
4574,964.463,350.384,837.0,140.0,32.0,1007.713,41.301,2.0
4575,445.695,186.537,805.0,131.0,32.0,475.71,36.625,2.0
4576,265.066,83.773,753.0,117.0,31.0,291.103,32.394,2.0
4577,223.684,71.027,659.0,100.0,30.0,248.855,30.692,2.0
4578,181.351,57.736,499.0,75.0,27.0,205.654,27.249,1.0
4579,65.221,24.001,207.0,31.0,24.0,87.233,22.961,1.0
4580,0.0,0.0,0.0,0.0,23.0,0.0,23.0,2.0
4581,0.0,0.0,0.0,0.0,22.0,0.0,22.0,3.0
4582,0.0,0.0,0.0,0.0,20.0,0.0,20.0,3.0
4583,0.0,0.0,0.0,0.0,20.0,0.0,20.0,3.0
4584,0.0,0.0,0.0,0.0,19.0,0.0,19.0,3.0
4585,0.0,0.0,0.0,0.0,18.0,0.0,18.0,3.0
4586,0.0,0.0,0.0,0.0,18.0,0.0,18.0,3.0
4587,0.0,0.0,0.0,0.0,17.0,0.0,17.0,3.0
4588,0.0,0.0,0.0,0.0,17.0,0.0,17.0,3.0
4589,195.539,59.147,44.0,8.0,17.0,220.131,16.76,3.0
4590,1559.334,459.166,411.0,58.0,19.0,1621.111,28.53,3.0
4591,2273.284,699.803,614.0,88.0,22.0,2362.105,38.044,3.0
4592,2616.526,832.642,728.0,107.0,25.0,2720.248,44.53,3.0
4593,2698.972,878.626,798.0,119.0,28.0,2806.459,48.767,3.0
4594,2621.313,857.517,864.0,114.0,29.0,2725.252,49.377,3.0
4595,2380.645,779.426,886.0,119.0,30.0,2473.993,48.586,3.0
4596,1998.976,657.62,895.0,121.0,31.0,2076.78,46.696,3.0
4597,1514.39,507.666,864.0,139.0,31.0,1574.641,43.06,3.0
4598,957.736,348.995,848.0,134.0,32.0,1000.798,41.267,2.0
4599,438.265,183.803,813.0,127.0,31.0,468.11,35.527,2.0
4600,271.089,85.126,751.0,119.0,30.0,297.253,31.388,2.0
4601,234.161,73.738,650.0,104.0,29.0,259.55,29.734,2.0
4602,192.194,60.876,480.0,79.0,27.0,216.718,27.364,1.0
4603,70.274,25.426,172.0,33.0,24.0,92.383,23.024,1.0
4604,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4605,0.0,0.0,0.0,0.0,21.0,0.0,21.0,2.0
4606,0.0,0.0,0.0,0.0,21.0,0.0,21.0,2.0
4607,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2.0
4608,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4609,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4610,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4611,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4612,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
4613,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0
4614,1242.802,372.089,286.0,73.0,22.0,1294.272,31.695,1.0
4615,1957.25,619.674,491.0,120.0,25.0,2033.447,43.618,1.0
4616,2373.468,781.283,620.0,149.0,27.0,2466.51,51.048,1.0
4617,2530.35,848.847,704.0,166.0,28.0,2630.214,54.438,1.0
4618,2482.331,838.192,770.0,168.0,29.0,2580.079,55.343,1.0
4619,2315.913,765.7,798.0,173.0,30.0,2406.518,50.568,2.0
4620,1955.24,648.165,813.0,173.0,31.0,2031.36,48.476,2.0
4621,1408.975,455.336,282.0,452.0,31.0,1465.728,43.361,2.0
4622,1105.717,361.794,321.0,403.0,30.0,1153.041,39.424,2.0
4623,621.141,222.311,547.0,256.0,30.0,655.331,34.824,3.0
4624,355.259,109.614,619.0,174.0,29.0,383.242,31.13,2.0
4625,318.752,98.138,519.0,143.0,28.0,345.937,29.432,2.0
4626,197.938,62.264,358.0,85.0,26.0,222.579,26.491,1.0
4627,68.369,24.89,79.0,32.0,24.0,90.441,23.013,1.0
4628,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4629,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4630,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4631,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4632,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4633,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4634,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4635,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0
4636,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0
4637,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0
4638,994.796,290.729,224.0,66.0,20.0,1038.904,26.055,2.0
4639,2043.693,628.127,517.0,109.0,22.0,2123.239,37.761,2.0
4640,2092.109,651.052,432.0,196.0,23.0,2173.565,40.332,2.0
4641,2388.065,762.029,549.0,226.0,25.0,2481.732,45.104,2.0
4642,2110.211,662.369,349.0,373.0,26.0,2192.388,41.833,3.0
4643,2101.033,664.331,427.0,379.0,27.0,2182.844,42.633,3.0
4644,1651.014,517.43,222.0,475.0,28.0,1715.968,40.306,3.0
4645,1491.238,474.741,394.0,403.0,28.0,1550.711,38.991,3.0
4646,1070.676,343.308,287.0,390.0,28.0,1116.97,35.872,3.0
4647,614.634,215.206,496.0,257.0,28.0,648.663,32.578,3.0
4648,460.668,139.316,436.0,228.0,27.0,491.027,29.459,3.0
4649,233.077,71.999,619.0,102.0,25.0,258.443,25.62,3.0
4650,192.691,60.103,435.0,81.0,24.0,217.224,24.162,2.0
4651,67.721,24.606,145.0,32.0,23.0,89.78,22.125,2.0
4652,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0
4653,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4654,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4655,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4656,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4657,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4658,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4659,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4660,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4661,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4662,203.131,62.072,0.0,64.0,21.0,227.878,20.793,1.0
4663,1096.652,328.153,164.0,152.0,23.0,1143.709,31.636,1.0
4664,398.344,120.057,0.0,139.0,24.0,427.285,27.422,1.0
4665,362.906,109.706,0.0,130.0,25.0,391.057,27.092,1.0
4666,1595.224,495.715,134.0,404.0,26.0,1658.234,39.9,1.0
4667,1688.33,535.652,184.0,456.0,27.0,1754.602,43.668,1.0
4668,1647.547,525.206,240.0,471.0,27.0,1712.38,43.533,1.0
4669,1459.715,474.584,398.0,401.0,28.0,1518.137,43.012,1.0
4670,998.563,335.971,488.0,298.0,27.0,1042.779,37.745,1.0
4671,759.166,249.449,312.0,341.0,27.0,796.856,34.521,1.0
4672,610.975,183.546,146.0,282.0,26.0,644.915,30.104,2.0
4673,407.343,122.878,259.0,180.0,25.0,436.486,27.826,1.0
4674,246.19,75.499,39.0,99.0,24.0,271.83,24.974,1.0
4675,50.545,19.786,0.0,24.0,23.0,72.276,21.873,1.0
4676,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4677,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0
4678,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0
4679,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0
4680,0.0,0.0,0.0,0.0,21.0,0.0,21.0,2.0
4681,0.0,0.0,0.0,0.0,21.0,0.0,21.0,2.0
4682,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4683,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4684,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4685,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4686,65.748,23.916,0.0,29.0,22.0,87.77,20.868,2.0
4687,1046.25,310.322,144.0,152.0,23.0,1091.835,29.686,2.0
4688,303.104,92.008,0.0,109.0,24.0,329.951,25.821,2.0
4689,1231.51,369.461,74.0,315.0,25.0,1282.631,32.531,3.0
4690,1164.307,351.717,41.0,350.0,26.0,1213.38,33.799,3.0
4691,1845.827,577.742,242.0,448.0,28.0,1917.821,40.95,3.0
4692,1958.825,633.847,801.0,168.0,29.0,2035.081,43.73,3.0
4693,1474.425,489.701,791.0,171.0,30.0,1533.337,41.6,3.0
4694,282.917,88.856,0.0,107.0,30.0,309.332,32.017,3.0
4695,795.204,249.87,125.0,362.0,30.0,833.839,34.808,3.0
4696,314.075,97.961,645.0,155.0,30.0,341.159,31.938,2.0
4697,302.11,93.848,525.0,136.0,29.0,328.936,30.616,1.0
4698,251.275,78.356,187.0,108.0,27.0,277.022,28.817,0.0
4699,61.867,23.148,37.0,29.0,25.0,83.815,23.765,0.0
4700,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4701,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4702,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4703,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4704,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4705,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4706,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4707,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4708,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0
4709,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0
4710,1289.821,385.987,320.0,64.0,23.0,1342.757,31.601,2.0
4711,2063.021,646.02,539.0,102.0,25.0,2143.326,41.444,2.0
4712,2447.792,796.526,672.0,123.0,28.0,2544.034,48.843,2.0
4713,2548.792,850.711,753.0,135.0,31.0,2649.476,53.471,2.0
4714,1631.367,524.945,169.0,404.0,32.0,1695.633,46.668,2.0
4715,1618.214,521.627,191.0,434.0,33.0,1682.022,46.651,2.0
4716,1721.807,567.969,478.0,339.0,34.0,1789.273,48.782,2.0
4717,1491.085,498.582,502.0,379.0,34.0,1550.553,47.199,2.0
4718,978.706,319.853,129.0,410.0,34.0,1022.358,44.376,1.0
4719,770.778,251.349,137.0,363.0,34.0,808.771,41.605,1.0
4720,364.944,115.246,0.0,143.0,33.0,393.141,36.152,1.0
4721,278.895,88.376,544.0,127.0,32.0,305.225,33.647,1.0
4722,206.697,66.645,368.0,91.0,31.0,231.517,32.454,0.0
4723,61.968,23.515,111.0,30.0,28.0,83.917,26.847,0.0
4724,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0
4725,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4726,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0
4727,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0
4728,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.0
4729,0.0,0.0,0.0,0.0,23.0,0.0,23.0,2.0
4730,0.0,0.0,0.0,0.0,23.0,0.0,23.0,2.0
4731,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4732,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0
4733,0.0,0.0,0.0,0.0,23.0,0.0,23.0,1.0
4734,1391.949,422.454,375.0,55.0,25.0,1448.148,34.564,2.0
4735,2093.219,667.776,589.0,84.0,28.0,2174.72,45.04,2.0
4736,2441.498,803.778,709.0,102.0,30.0,2537.467,51.02,2.0
4737,2531.571,849.394,779.0,113.0,32.0,2631.49,54.426,2.0
4738,2444.659,823.672,789.0,141.0,33.0,2540.765,54.901,2.0
4739,2207.05,743.362,817.0,145.0,34.0,2293.139,53.88,2.0
4740,1857.892,628.396,830.0,145.0,35.0,1930.335,51.865,2.0
4741,1409.919,485.987,819.0,149.0,35.0,1466.703,48.056,2.0
4742,876.921,327.115,801.0,144.0,36.0,917.749,44.694,2.0
4743,717.024,228.354,42.0,318.0,35.0,753.625,40.703,2.0
4744,253.117,81.523,698.0,127.0,34.0,278.902,35.57,2.0
4745,335.024,105.526,384.0,157.0,33.0,362.563,34.706,2.0
4746,188.165,60.975,358.0,83.0,31.0,212.606,31.693,1.0
